,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9590,7970800100,5/27/2014,283200.0,4,2.5,1982,6406,2.0,NO,NONE,Average,8 Good,1982,0.0,2004,0.0,98030,47.3636,-122.192,2340,6501
3358,7135300026,12/24/2014,160000.0,2,2.0,1040,4750,1.0,NO,NONE,Fair,6 Low Average,850,190.0,1950,0.0,98118,47.5293,-122.272,1350,5000
16567,8731801190,12/23/2014,269000.0,3,2.25,1950,8661,1.0,NO,NONE,Good,8 Good,1950,0.0,1966,,98023,47.3127,-122.362,1950,8800
17401,6450303235,8/18/2014,269000.0,3,1.5,1320,2625,2.0,NO,NONE,Average,7 Average,1320,0.0,1986,0.0,98133,47.7316,-122.338,1230,5250
18246,6820100035,11/12/2014,493000.0,6,1.75,2120,3801,1.5,NO,NONE,Good,7 Average,1220,900.0,1925,,98115,47.6832,-122.311,1850,4181
15235,9357000635,3/23/2015,345000.0,3,1.0,1060,5600,1.0,NO,NONE,Good,6 Low Average,760,300.0,1943,0.0,98146,47.5116,-122.379,1310,5600
6513,8651443190,12/4/2014,199500.0,3,1.75,1160,5200,1.0,NO,NONE,Good,7 Average,1160,0.0,1977,,98042,47.3643,-122.09,1470,5200
16079,3579700080,9/5/2014,383000.0,4,1.75,1830,11090,1.0,NO,NONE,Average,7 Average,1060,770.0,1962,0.0,98028,47.7333,-122.246,1990,10917
4567,597000195,2/3/2015,527200.0,3,1.75,1460,4000,1.0,NO,AVERAGE,Good,7 Average,730,730.0,1929,0.0,98144,47.5768,-122.307,1360,4000
13255,7399100040,3/9/2015,185000.0,3,1.5,1200,1848,2.0,NO,NONE,Average,8 Good,1200,0.0,1966,0.0,98055,47.4658,-122.191,1270,1848
10848,3361401977,8/26/2014,250000.0,3,2.25,1560,15340,2.0,NO,NONE,Average,7 Average,1560,0.0,1997,0.0,98168,47.4989,-122.322,1560,8260
18734,5115000100,5/23/2014,255000.0,3,2.0,1490,8371,1.5,NO,NONE,Average,7 Average,1490,0.0,1984,0.0,98031,47.3962,-122.189,1350,7846
1961,1721069036,5/29/2014,412000.0,3,1.75,1950,52256,1.0,NO,NONE,Good,8 Good,1950,0.0,1985,,98042,47.3133,-122.078,2450,51836
4992,7140600190,9/5/2014,233500.0,3,1.5,1580,10517,1.0,NO,NONE,Good,6 Low Average,1580,0.0,1957,0.0,98002,47.2903,-122.214,1400,10658
4891,7852040080,4/21/2015,487275.0,4,2.5,2400,3986,2.0,NO,NONE,Average,8 Good,2400,0.0,1999,0.0,98065,47.5344,-121.877,2070,3986
14330,3424069154,6/24/2014,362500.0,4,1.75,1450,8450,1.0,NO,NONE,Average,7 Average,1450,0.0,1960,0.0,98027,47.5289,-122.028,1540,8450
6226,6412600005,10/3/2014,375000.0,4,1.5,1430,7232,1.5,NO,NONE,Average,7 Average,1430,0.0,1948,0.0,98125,47.7197,-122.328,1540,7232
18228,9828701745,1/23/2015,480000.0,2,1.0,710,4800,1.0,NO,NONE,Fair,6 Low Average,710,0.0,1950,0.0,98112,47.6212,-122.298,1480,1721
1251,8650000070,8/8/2014,495000.0,5,2.75,2630,10165,1.0,NO,NONE,Good,8 Good,1690,940.0,1976,0.0,98027,47.5196,-122.049,2440,10165
3176,4083801785,3/13/2015,660000.0,2,1.0,1070,5000,1.0,NO,NONE,Average,7 Average,1070,0.0,1924,,98103,47.6631,-122.337,1400,4000
3359,8562700300,7/8/2014,542000.0,3,1.75,1070,8030,1.0,NO,NONE,Average,7 Average,1070,0.0,1966,2014.0,98052,47.67,-122.155,1540,7875
307,8651520400,6/12/2014,610750.0,4,2.25,2180,7297,2.0,NO,NONE,Average,8 Good,2180,0.0,1984,,98074,47.6459,-122.058,2250,9781
20089,9284801500,12/11/2014,399950.0,3,3.0,1860,2875,2.0,NO,NONE,Average,8 Good,1710,150.0,2009,0.0,98126,47.5511,-122.373,1350,4830
20004,8682320600,9/11/2014,739000.0,3,2.5,2310,7348,1.0,,GOOD,Average,8 Good,2310,0.0,2010,0.0,98053,47.7116,-122.019,2310,7153
12580,430000035,7/5/2014,671000.0,4,3.0,3130,5700,1.5,NO,NONE,Average,7 Average,1750,1380.0,1953,0.0,98115,47.6811,-122.283,2080,5700
20426,3278606200,9/19/2014,379000.0,3,2.5,1580,3075,2.0,NO,NONE,Average,8 Good,1580,0.0,2013,0.0,98126,47.545,-122.368,1710,2934
18837,1781500385,8/6/2014,296500.0,3,1.0,1280,5100,1.0,NO,NONE,Average,7 Average,1280,0.0,1948,,98126,47.5259,-122.38,1380,7140
12225,3575200030,7/29/2014,549000.0,4,2.25,2420,59800,1.0,NO,NONE,Good,8 Good,1350,1070.0,1985,0.0,98074,47.6206,-122.056,2160,17598
1051,1762600260,5/22/2014,1050000.0,4,3.25,3440,35021,2.0,NO,NONE,Average,10 Very Good,3440,0.0,1983,0.0,98033,47.6476,-122.184,3440,35021
14519,5145100180,9/17/2014,325000.0,3,1.0,1150,7486,1.0,NO,NONE,Average,7 Average,1150,0.0,1970,0.0,98034,47.7261,-122.219,1510,7486
11410,8682310310,5/11/2015,589000.0,2,2.0,1850,4667,1.0,NO,NONE,Average,8 Good,1850,0.0,2010,0.0,98053,47.7101,-122.014,1860,6008
9221,9346930100,10/15/2014,610000.0,4,2.5,2440,9350,1.0,NO,NONE,Good,8 Good,1560,880.0,1976,,98006,47.5614,-122.13,2260,8500
10234,7852060370,8/11/2014,355000.0,3,2.5,1590,4242,2.0,NO,NONE,Average,7 Average,1590,0.0,2000,0.0,98065,47.5309,-121.876,1590,3702
4763,5166700050,2/11/2015,600000.0,5,2.25,2760,6350,1.0,NO,NONE,Average,7 Average,1380,?,1958,0.0,98126,47.5561,-122.379,2060,6342
9062,9510900360,5/9/2014,260000.0,3,2.0,1920,8075,1.0,NO,NONE,Good,7 Average,1510,410.0,1969,,98023,47.3092,-122.375,1920,7826
1874,8163300320,6/14/2014,850000.0,5,2.75,2920,11880,1.0,NO,NONE,Very Good,8 Good,1660,1260.0,1968,0.0,98027,47.5133,-122.031,3910,14491
17593,4046601460,6/6/2014,407193.0,4,2.0,1880,14653,2.0,,NONE,Average,8 Good,1880,0.0,1978,,98014,47.6959,-121.921,1750,14858
13682,1898900040,6/6/2014,300000.0,4,2.5,2680,15508,2.0,NO,NONE,Average,8 Good,2680,0.0,1999,0.0,98023,47.3025,-122.39,1960,15586
20826,2770601769,6/17/2014,435000.0,3,2.25,1230,1238,2.0,NO,NONE,Average,8 Good,1080,150.0,2009,0.0,98199,47.6519,-122.384,1230,953
5831,7760400470,4/14/2015,278000.0,3,2.0,1230,7789,1.0,NO,NONE,Average,7 Average,1230,0.0,1994,0.0,98042,47.3718,-122.073,1470,8670
19505,7751800115,8/26/2014,425000.0,3,1.5,1390,9680,1.0,NO,NONE,Good,7 Average,1390,0.0,1956,0.0,98008,47.63399999999999,-122.125,1460,10050
191,1432600560,11/5/2014,166950.0,3,1.0,1190,8820,1.0,NO,NONE,Average,6 Low Average,1190,0.0,1959,0.0,98058,47.4616,-122.184,1230,7980
12901,930000234,4/21/2015,525000.0,4,2.0,2260,7680,1.0,NO,NONE,Good,7 Average,1130,1130.0,1947,0.0,98177,47.7193,-122.361,1800,7680
13233,4142450040,3/27/2015,293500.0,3,2.5,1610,5024,2.0,NO,NONE,Average,7 Average,1610,0.0,2004,0.0,98038,47.3833,-122.043,1790,3717
12629,7215730730,1/28/2015,515000.0,4,2.5,1800,4338,2.0,NO,NONE,Average,8 Good,1800,0.0,2001,0.0,98075,47.5962,-122.015,1800,4507
4485,2397101270,1/26/2015,716000.0,3,2.0,1420,3600,1.5,NO,NONE,Good,7 Average,1420,0.0,1904,0.0,98119,47.6367,-122.364,1250,3600
9783,9510971070,8/12/2014,675000.0,3,2.5,2250,4134,2.0,NO,NONE,Average,9 Better,2250,0.0,2004,0.0,98052,47.6651,-122.084,2390,4134
3924,7135520300,4/7/2015,1300000.0,3,2.75,4120,16365,1.0,,AVERAGE,Average,12 Luxury,4120,0.0,1999,0.0,98059,47.5265,-122.148,4020,14110
9940,1274500700,4/21/2015,237200.0,3,1.5,1220,9000,1.0,,NONE,Good,7 Average,1220,0.0,1968,0.0,98042,47.3642,-122.109,1220,9472
21053,255450040,9/18/2014,389517.0,4,2.5,2640,4725,2.0,NO,NONE,Average,8 Good,2640,0.0,2014,0.0,98038,47.371,-122.017,2370,4725
17738,126059019,3/16/2015,799000.0,4,2.5,3170,94855,1.0,NO,NONE,Good,9 Better,1910,1260.0,1978,0.0,98072,47.7648,-122.112,2590,65340
15198,3762900130,7/15/2014,350000.0,2,1.75,1080,7242,2.0,NO,NONE,Good,7 Average,1080,0.0,1984,0.0,98034,47.7065,-122.235,1800,7321
16061,9268200285,7/3/2014,370000.0,2,1.0,860,5040,1.0,NO,NONE,Average,7 Average,860,?,1956,0.0,98117,47.6977,-122.365,1570,5040
3303,6893300110,11/13/2014,430000.0,3,2.5,2030,7770,2.0,NO,NONE,Average,8 Good,2030,0.0,2003,0.0,98024,47.5253,-121.93,1360,10782
15549,7772800020,8/13/2014,750000.0,3,3.75,2460,7630,1.0,,NONE,Very Good,8 Good,1940,520.0,1976,0.0,98177,47.7147,-122.373,2000,7326
13304,6917700665,2/18/2015,580000.0,2,1.0,1650,9780,1.0,NO,NONE,Average,7 Average,950,700.0,1943,0.0,98199,47.6549,-122.394,1650,5458
1806,225069017,7/14/2014,850000.0,4,3.0,2720,183823,2.0,NO,NONE,Average,8 Good,2720,0.0,1975,2007.0,98053,47.6749,-122.002,2140,173804
3871,1066600025,10/29/2014,387000.0,3,1.75,1810,10800,1.0,NO,NONE,Very Good,8 Good,1210,600.0,1968,0.0,98056,47.5236,-122.184,1800,10800
3791,2225059118,12/2/2014,949000.0,4,2.75,2980,42253,1.0,NO,NONE,Good,9 Better,1860,1120.0,1973,0.0,98005,47.6392,-122.163,2980,42253
20286,6666830430,6/20/2014,775950.0,4,2.5,2970,4400,2.0,NO,NONE,Average,8 Good,2970,0.0,2014,0.0,98052,47.705,-122.114,3010,4892
14154,6884800210,6/5/2014,619000.0,4,1.75,1660,3800,1.5,NO,NONE,Average,7 Average,1660,0.0,1926,0.0,98115,47.6883,-122.314,1660,3767
2786,3416600111,3/23/2015,545000.0,2,1.5,1620,3760,2.0,NO,NONE,Very Good,7 Average,1170,450.0,1924,0.0,98144,47.6012,-122.291,2130,4000
9259,8141200027,9/25/2014,490000.0,3,1.5,990,1343,2.0,NO,NONE,Average,8 Good,840,150.0,2007,0.0,98112,47.6236,-122.306,1350,2521
1717,1020069017,3/27/2015,700000.0,4,1.0,1300,1651359,1.0,NO,GOOD,Good,6 Low Average,1300,0.0,1920,0.0,98022,47.2313,-122.023,2560,425581
2696,7942601200,10/1/2014,412000.0,2,1.0,1040,5120,1.0,NO,NONE,Average,7 Average,1040,0.0,1901,0.0,98122,47.6048,-122.312,1250,4000
1848,7861300140,6/16/2014,353500.0,4,2.25,1760,9602,2.0,NO,NONE,Average,7 Average,1760,0.0,1987,0.0,98058,47.4248,-122.158,1860,9656
10623,3275790140,12/30/2014,739000.0,3,2.5,2750,16000,2.0,NO,NONE,Good,9 Better,2560,190.0,1981,0.0,98033,47.69300000000001,-122.187,2370,11279
17528,1180002745,5/21/2014,285000.0,3,1.75,2380,6000,1.5,NO,NONE,Average,7 Average,1320,?,1935,,98178,47.49800000000001,-122.222,1290,6000
12852,2817100910,6/16/2014,385000.0,3,2.0,1590,9912,2.0,NO,NONE,Average,8 Good,1590,0.0,2000,0.0,98070,47.3731,-122.43,1670,9912
6622,3322049005,9/30/2014,850000.0,4,2.75,5440,239580,1.0,NO,NONE,Fair,9 Better,2720,2720.0,1969,0.0,98001,47.354,-122.293,1970,40392
3435,7000100711,6/21/2014,1100000.0,3,2.5,2200,20000,1.0,NO,FAIR,Average,7 Average,1400,800.0,1952,0.0,98004,47.5809,-122.191,3050,11775
16526,2591840050,2/11/2015,419625.0,4,2.5,2680,11590,2.0,NO,NONE,Good,9 Better,2680,0.0,1988,0.0,98058,47.4395,-122.163,2580,8225
6771,6824100005,8/1/2014,408000.0,3,2.5,1470,1204,3.0,NO,NONE,Average,8 Good,1470,0.0,2006,0.0,98117,47.6998,-122.366,1460,1245
18814,1853080120,9/3/2014,919950.0,5,2.75,3170,7062,2.0,NO,NONE,Average,9 Better,3170,0.0,2014,,98074,47.5937,-122.061,3210,6891
6992,8069000216,7/22/2014,356200.0,3,2.0,1690,10062,1.0,NO,AVERAGE,Very Good,7 Average,940,750.0,1928,0.0,98178,47.5102,-122.241,2390,6650
17531,3905100840,7/23/2014,500000.0,3,2.25,1580,4379,2.0,NO,NONE,Good,8 Good,1580,0.0,1994,0.0,98029,47.5694,-122.005,1770,4187
19629,9268851860,9/18/2014,425000.0,3,2.25,1620,997,2.5,NO,NONE,Average,8 Good,1540,80.0,2010,0.0,98027,47.54,-122.026,1620,1068
18466,2123049086,8/7/2014,210000.0,2,0.75,840,49658,1.0,NO,NONE,Fair,6 Low Average,840,0.0,1948,,98168,47.4727,-122.292,1240,11000
11601,6431000196,6/4/2014,519000.0,2,1.0,830,2820,1.0,NO,NONE,Good,7 Average,830,0.0,1920,0.0,98103,47.68899999999999,-122.347,1460,3150
1117,751000060,5/6/2014,353000.0,3,1.0,1350,7740,1.0,NO,NONE,Good,6 Low Average,860,490.0,1947,0.0,98125,47.7098,-122.291,1130,7740
1756,1592000260,2/17/2015,600000.0,3,2.25,2240,9314,2.0,NO,NONE,Average,9 Better,2240,0.0,1984,0.0,98074,47.6216,-122.032,2240,9314
16881,7129300500,8/12/2014,315000.0,4,2.5,2080,5650,1.0,NO,NONE,Average,7 Average,1680,400.0,1950,0.0,98178,47.5107,-122.257,1270,5650
6751,4112100101,2/19/2015,415000.0,6,2.0,2500,5200,1.0,,NONE,Average,8 Good,1250,1250.0,1966,0.0,98118,47.5517,-122.268,1800,5200
870,1250700060,4/22/2015,642450.0,3,1.75,1830,4160,1.0,NO,NONE,Average,7 Average,1230,600.0,1919,0.0,98144,47.5962,-122.288,1950,4160
9104,1952200220,6/3/2014,660000.0,3,2.5,2290,2798,3.0,,NONE,Good,9 Better,2290,0.0,1953,1983.0,98102,47.64100000000001,-122.315,2260,5000
721,6431000270,7/28/2014,565000.0,2,1.0,960,4080,1.0,NO,NONE,Very Good,7 Average,960,0.0,1911,0.0,98103,47.6893,-122.349,1300,4080
10997,3876310860,3/30/2015,350000.0,4,1.75,2310,9002,1.0,NO,NONE,Average,7 Average,1780,530.0,1970,0.0,98034,47.731,-122.166,2090,8814
17270,7215720420,3/4/2015,640000.0,4,2.5,2210,7722,2.0,NO,NONE,Average,9 Better,2210,0.0,1999,0.0,98075,47.5992,-122.019,2970,8683
19726,2349300069,5/12/2014,301500.0,2,1.5,830,1333,2.0,NO,NONE,Average,7 Average,830,0.0,2005,0.0,98136,47.5506,-122.381,1120,4822
8347,3726800201,4/17/2015,410000.0,3,1.75,2160,4000,1.0,,NONE,Average,7 Average,1080,1080.0,1953,,98144,47.5721,-122.309,1260,3200
15588,4191500130,7/28/2014,687500.0,5,2.75,3320,10500,1.0,,NONE,Good,7 Average,2020,1300.0,1963,0.0,98033,47.692,-122.166,1840,10425
10938,5700002025,2/18/2015,665000.0,3,2.25,2580,6000,2.0,NO,NONE,Average,8 Good,1780,800.0,1925,0.0,98144,47.5778,-122.289,2300,5995
19877,2621069017,3/3/2015,425000.0,3,2.25,1670,107157,1.0,NO,NONE,Average,7 Average,1670,0.0,2007,0.0,98022,47.2743,-122.009,3310,108900
17979,4254000620,10/7/2014,410000.0,3,2.5,1860,15457,2.0,NO,NONE,Average,8 Good,1860,0.0,1997,0.0,98019,47.7383,-121.955,2040,14055
314,4139480200,12/9/2014,1400000.0,4,3.25,4290,12103,1.0,NO,GOOD,Average,11 Excellent,2690,1600.0,1997,0.0,98006,47.5503,-122.102,3860,11244
20461,4310703083,5/23/2014,355000.0,3,2.0,1220,1186,3.0,NO,NONE,Average,8 Good,1220,0.0,2007,0.0,98103,47.6972,-122.341,1280,1251
17889,6666800180,1/30/2015,715000.0,4,2.25,1900,8272,1.0,NO,NONE,Good,9 Better,1460,440.0,1966,0.0,98040,47.5803,-122.227,2040,8479
21285,1438000170,8/22/2014,612995.0,5,3.5,3240,6919,2.0,NO,NONE,Average,8 Good,2760,480.0,2014,0.0,98059,47.4779,-122.122,2970,5690
5850,421000185,6/11/2014,200000.0,2,1.0,700,4700,1.0,NO,NONE,Very Good,5 Fair,700,0.0,1953,0.0,98056,47.4953,-122.169,960,5200
6129,1829300130,7/17/2014,795000.0,4,2.5,3160,16564,2.0,NO,NONE,Average,10 Very Good,3160,0.0,1987,,98074,47.6365,-122.04,3160,12415
5447,422000010,11/6/2014,299950.0,3,1.0,1580,5250,1.0,NO,NONE,Very Good,7 Average,1580,0.0,1954,0.0,98056,47.4964,-122.168,1180,5940
3129,8127700820,12/11/2014,640000.0,3,2.0,1470,4640,1.5,NO,NONE,Good,7 Average,1470,0.0,1926,0.0,98199,47.6398,-122.393,1700,5000
16279,5037300130,5/4/2015,672500.0,3,1.75,1580,5750,1.0,NO,AVERAGE,Good,8 Good,1330,250.0,1947,,98199,47.6339,-122.392,2480,5750
15632,8944460170,11/6/2014,368000.0,4,2.5,2689,5724,2.0,NO,NONE,Average,9 Better,2689,0.0,2006,0.0,98030,47.3799,-122.184,2665,5700
910,7526800200,10/10/2014,615000.0,4,2.25,2500,10062,1.0,NO,NONE,Average,8 Good,1600,900.0,1975,,98052,47.639,-122.1,2500,9750
3968,2473002100,8/27/2014,375000.0,4,2.25,2330,11400,1.0,NO,NONE,Good,8 Good,2330,0.0,1974,0.0,98058,47.4495,-122.148,2640,10200
17957,4174600386,4/14/2015,310000.0,5,3.0,2270,5001,1.0,NO,NONE,Average,7 Average,1360,910.0,1989,0.0,98108,47.5539,-122.3,1950,5500
10165,1621069045,1/5/2015,600000.0,4,2.5,3870,50965,2.0,NO,NONE,Average,10 Very Good,3870,0.0,2007,0.0,98010,47.3109,-122.045,2170,65843
336,200350070,6/2/2014,559900.0,3,2.75,2930,5569,1.0,NO,NONE,Average,9 Better,1860,1070.0,2004,,98072,47.7648,-122.164,2580,11045
19813,3448900320,7/23/2014,610360.0,4,2.5,2610,5562,2.0,NO,NONE,Average,9 Better,2610,0.0,2013,0.0,98056,47.5137,-122.169,2720,7400
18039,8714600145,4/1/2015,540000.0,2,1.75,1240,4120,1.0,NO,NONE,Good,7 Average,890,350.0,1906,0.0,98105,47.6689,-122.314,1640,3740
2985,121059147,11/4/2014,392000.0,4,2.5,2300,41167,2.0,NO,NONE,Average,7 Average,2300,0.0,1988,0.0,98042,47.3412,-122.108,2300,21765
10878,7202330160,11/19/2014,440000.0,3,2.5,1440,5434,2.0,NO,NONE,Average,7 Average,1440,0.0,2003,0.0,98053,47.6818,-122.034,1560,3770
15916,4139400630,5/29/2014,860000.0,3,2.5,2770,9136,2.0,NO,NONE,Average,10 Very Good,2770,0.0,1991,0.0,98006,47.5605,-122.115,2890,8442
11669,3622059157,10/9/2014,205000.0,4,1.75,1850,65340,1.5,NO,NONE,Good,7 Average,1850,0.0,1972,0.0,98042,47.3468,-122.11,1750,40946
13907,4222310220,8/25/2014,235500.0,3,1.5,1380,7600,1.0,NO,NONE,Good,7 Average,790,590.0,1971,0.0,98003,47.3489,-122.306,1570,7904
11001,3693900885,12/2/2014,1020000.0,6,2.25,2550,5000,2.0,NO,NONE,Good,7 Average,2550,0.0,1907,0.0,98117,47.6785,-122.396,1480,5000
4820,8644210050,9/26/2014,689000.0,4,2.75,3220,16145,2.0,NO,NONE,Average,10 Very Good,3220,0.0,1993,0.0,98075,47.5786,-121.995,3200,12921
16691,546001060,4/27/2015,763000.0,4,1.75,1850,4388,2.0,NO,NONE,Very Good,8 Good,1850,0.0,1941,0.0,98117,47.6885,-122.381,1410,4107
12100,8021700030,6/4/2014,371000.0,3,1.5,1420,4500,1.0,NO,NONE,Average,7 Average,1420,0.0,1959,0.0,98103,47.694,-122.332,1540,6375
16732,1826049430,5/20/2014,372500.0,4,1.75,1590,10523,2.0,,NONE,Good,7 Average,1590,0.0,1922,,98133,47.7358,-122.342,1610,8568
20299,1115600130,9/30/2014,415000.0,4,2.5,2891,6499,2.0,NO,NONE,Average,9 Better,2891,0.0,2014,0.0,98001,47.3359,-122.257,2550,8383
7243,722039049,10/9/2014,950000.0,4,3.0,3230,438213,2.0,NO,NONE,Average,9 Better,3230,0.0,1999,0.0,98070,47.4141,-122.47,1600,144619
21423,1703400910,8/11/2014,639000.0,3,2.5,2010,3300,2.0,,NONE,Average,9 Better,1610,400.0,2014,0.0,98118,47.5573,-122.287,1660,4950
14079,2126059219,6/17/2014,493000.0,4,1.75,2030,18295,1.5,,NONE,Good,7 Average,2030,0.0,1975,0.0,98034,47.7326,-122.179,1970,7307
11874,2781270400,3/16/2015,215000.0,2,2.0,1180,2521,2.0,NO,NONE,Average,6 Low Average,1180,0.0,2005,,98038,47.3487,-122.021,1310,3003
14520,3905090410,1/23/2015,760000.0,4,2.5,3120,8792,2.0,NO,NONE,Good,9 Better,3120,0.0,1992,0.0,98029,47.5699,-121.993,2150,7688
8263,2124069103,5/5/2015,374000.0,3,1.75,1510,18439,1.0,NO,NONE,Average,7 Average,1510,0.0,1971,0.0,98027,47.5491,-122.046,1600,34326
6855,5381000048,4/27/2015,110000.0,2,1.0,790,8250,1.0,NO,NONE,Average,6 Low Average,790,0.0,1947,0.0,98188,47.4523,-122.286,900,8250
8597,2422059015,8/8/2014,533050.0,2,1.0,910,295772,1.0,NO,NONE,Average,5 Fair,910,0.0,1953,0.0,98042,47.3752,-122.11,2050,48351
18320,6744700343,12/9/2014,480000.0,5,3.0,2240,15435,1.0,NO,FAIR,Very Good,7 Average,1390,850.0,1952,0.0,98155,47.7426,-122.288,2240,10750
6901,871001365,2/19/2015,655000.0,3,1.75,1800,5102,1.0,NO,NONE,Average,7 Average,1170,630.0,1952,0.0,98199,47.6514,-122.407,1720,5102
9949,1822059331,7/16/2014,215000.0,3,1.5,1500,15000,1.0,,NONE,Average,7 Average,1500,0.0,1952,0.0,98031,47.3926,-122.208,1790,13905
16436,7016100380,4/23/2015,515000.0,4,2.5,1910,8947,1.0,NO,NONE,Good,8 Good,1160,750.0,1970,0.0,98011,47.7374,-122.183,1920,7350
1445,7399300860,8/25/2014,290000.0,3,2.25,1500,7308,1.0,NO,NONE,Good,7 Average,1210,290.0,1968,0.0,98055,47.4621,-122.187,1480,7400
17540,2011000020,8/26/2014,265000.0,3,1.75,1630,5999,1.5,NO,NONE,Good,7 Average,1630,0.0,1985,0.0,98198,47.3816,-122.313,1540,7500
14821,3613600150,1/5/2015,300523.0,3,2.5,2370,6840,2.0,NO,NONE,Average,9 Better,2370,0.0,1987,0.0,98119,47.6503,-122.366,1590,4400
1695,424069264,5/22/2014,749000.0,4,2.5,2930,18199,2.0,NO,NONE,Average,9 Better,2930,0.0,1998,0.0,98075,47.5937,-122.047,2930,33976
11084,2881700046,6/10/2014,310000.0,4,1.0,1740,11075,1.5,NO,NONE,Average,7 Average,1740,?,1965,0.0,98133,47.7458,-122.334,1580,7684
16152,723059073,4/16/2015,329950.0,4,1.0,2050,7590,1.0,NO,NONE,Average,7 Average,1280,770.0,1957,0.0,98178,47.4916,-122.224,2050,7800
13383,9279200910,11/20/2014,770000.0,4,2.25,2730,5000,1.0,NO,NONE,Very Good,7 Average,1460,1270.0,1955,0.0,98116,47.5843,-122.393,2010,5000
1630,9408300310,6/24/2014,520000.0,3,1.75,2300,35722,1.0,NO,NONE,Average,9 Better,2300,0.0,1984,0.0,98072,47.7455,-122.112,2600,34798
269,7960900060,5/4/2015,2900000.0,4,3.25,5050,20100,1.5,NO,AVERAGE,Average,11 Excellent,4750,300.0,1982,,98004,47.6312,-122.223,3890,20060
1881,4307350990,3/9/2015,320000.0,3,2.5,1590,3480,2.0,NO,NONE,Average,7 Average,1590,0.0,2004,0.0,98056,47.4805,-122.178,1680,3480
14523,3674400035,5/12/2014,156000.0,3,1.0,970,8580,1.0,NO,NONE,Average,7 Average,970,0.0,1959,0.0,98003,47.3363,-122.311,1430,11907
13900,3558900580,9/22/2014,470000.0,3,2.5,2000,8424,1.0,NO,NONE,Good,7 Average,1300,700.0,1968,0.0,98034,47.7089,-122.201,2110,8400
5074,6873000190,3/11/2015,656000.0,2,2.5,2270,1763,3.0,NO,NONE,Average,7 Average,1820,450.0,2009,0.0,98052,47.6757,-122.121,2180,1763
5509,238000244,6/17/2014,421000.0,3,2.5,2890,21780,2.0,NO,NONE,Average,8 Good,2890,0.0,2000,0.0,98188,47.4326,-122.286,2120,8117
20338,255450020,9/18/2014,367899.0,3,2.5,2420,4725,2.0,NO,NONE,Average,8 Good,2420,0.0,2014,0.0,98038,47.371,-122.018,2370,4200
20746,8562710520,5/5/2014,890000.0,5,3.5,4490,6000,2.0,NO,NONE,Average,10 Very Good,3200,1290.0,2006,0.0,98027,47.5396,-122.073,4530,6000
18260,1180008355,5/7/2014,380000.0,5,1.75,3000,6000,1.0,NO,NONE,Very Good,7 Average,1500,1500.0,1958,0.0,98178,47.492,-122.225,2230,7125
2535,2558650200,9/16/2014,419950.0,3,2.25,2280,8500,1.0,NO,NONE,Good,7 Average,1680,600.0,1977,0.0,98034,47.7211,-122.166,1890,7700
11069,9406550060,10/2/2014,339500.0,4,2.5,1930,7862,2.0,NO,NONE,Average,7 Average,1930,0.0,1994,0.0,98038,47.3644,-122.04,1640,9145
20162,9512200050,8/27/2014,551000.0,5,3.75,3090,4943,2.0,NO,NONE,Average,10 Very Good,3090,0.0,2010,0.0,98058,47.4594,-122.133,3191,5561
14680,4324210120,5/27/2014,282000.0,3,2.5,1680,15711,1.0,NO,NONE,Average,7 Average,1240,440.0,1994,0.0,98031,47.423,-122.171,1420,8588
186,8731951370,4/15/2015,269000.0,4,1.75,1490,10000,1.0,NO,NONE,Good,8 Good,1100,390.0,1969,0.0,98023,47.3099,-122.379,2190,8910
11971,2473380400,5/19/2014,319950.0,4,1.75,2310,8045,1.0,NO,NONE,Good,7 Average,1650,660.0,1976,0.0,98058,47.4569,-122.165,1790,8086
5558,5420800010,5/8/2014,266000.0,3,2.5,1940,8547,1.0,NO,NONE,Average,7 Average,1460,480.0,1989,0.0,98030,47.3491,-122.177,1750,7803
21160,3876900089,4/30/2015,687015.0,3,1.75,1470,873,3.0,NO,NONE,Average,10 Very Good,1470,0.0,2009,0.0,98119,47.6256,-122.362,1410,967
18991,1205000215,4/29/2015,455000.0,2,1.5,1090,6750,1.0,NO,NONE,Average,7 Average,950,140.0,1942,0.0,98117,47.6836,-122.397,1640,6750
6587,1125069102,4/27/2015,1250000.0,4,3.0,3310,217800,1.5,NO,NONE,Average,9 Better,3310,0.0,1989,0.0,98053,47.6616,-121.999,2810,217800
21549,5007500120,2/26/2015,341780.0,4,2.75,2260,4440,2.0,NO,NONE,Average,7 Average,2260,0.0,2014,0.0,98001,47.3507,-122.291,2260,4563
3915,7883604065,5/1/2015,210000.0,2,1.0,1100,6000,1.5,,NONE,Good,6 Low Average,1100,0.0,1900,0.0,98108,47.5275,-122.323,1280,6000
446,2024069128,11/10/2014,1030000.0,3,2.5,3545,9816,1.0,NO,NONE,Average,10 Very Good,2610,935.0,2005,0.0,98027,47.5534,-122.078,3630,7704
20353,4385700250,4/7/2015,1800000.0,4,3.5,3480,4000,2.0,NO,NONE,Average,9 Better,2460,1020.0,2015,0.0,98112,47.6356,-122.281,2620,4000
