,Unnamed: 0.1,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,police_dist,police_station_name,medical_dist,medical_name,school_dist,school_name,farmers_market_dist,farmers_market_name,view_y_n,basement_y_n,grade_10 Very Good,grade_11 Excellent,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Average,condition_Fair,condition_Good,condition_Poor,condition_Very Good
2719,2719,6/3/2014,3,1.0,1030,9120,1.0,1030,0.0,1961,0.0,98032,47.3607,-122.291,1470,10220,POINT (-122.291 47.3607),0.032293920780521145,Lake Dolloff Storefront,0.01587321759660623,HealthPoint Midway,0.008181008003905267,Star Lake Elementary School,0.0458090179232262,Federal Way Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2742,2742,9/22/2014,3,1.75,1410,15210,1.0,1410,0.0,1950,2014.0,98166,47.4181,-122.339,1970,16290,POINT (-122.339 47.4181),0.02331937627650021,Des Moines Police Department,0.03958824390571853,Highline Medical Center - Main Campus,0.0073959120048028935,Marvista Elementary School,0.02357939359463037,Des Moines Waterfront Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17397,17397,4/8/2015,3,2.25,2060,9953,1.0,1070,990.0,1964,0.0,98040,47.5767,-122.233,2340,9600,POINT (-122.233 47.5767),0.0225404292748552,Mercer Island Police Station,0.05178352161559775,Kaiser Permanente - Rainier,0.005408835280322114,West Mercer Elementary School,0.005297013534309354,Mercer Island Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6640,6640,1/15/2015,3,2.25,1750,9298,1.0,1410,340.0,1969,0.0,98058,47.4579,-122.164,1720,7875,POINT (-122.164 47.4579),0.01806415643895995,Fairwood Storefront,0.020009572648680085,Valley Medical Fairwood Primary Care,0.0037759468053393673,Lindbergh High School,0.04910375061995617,Renton Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2770,2770,8/5/2014,5,3.5,4510,16305,2.0,2820,1690.0,2003,0.0,98074,47.6346,-122.011,4330,18741,POINT (-122.011 47.6346),0.04210901454456815,Sammamish Police Department,0.05741562050507781,Swedish Pine Lake Primary Care,0.011509935617901208,Christa McAuliffe Elementary School,0.05812221982620136,Sammamish Farmers Market,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10231,10231,11/18/2014,3,1.0,1520,8055,1.5,1520,0.0,1952,0.0,98125,47.7222,-122.305,1560,8160,POINT (-122.305 47.7222),0.03546811160993744,Seattle Police North Precinct,0.022500400219942845,Kindred Hospital Seattle - Northgate,0.002624658731948411,Olympic Hills Elementary School,0.007470297833362642,Lake City Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11409,11409,3/18/2015,3,2.5,2605,2216,2.0,2090,515.0,1979,0.0,98033,47.6529,-122.202,2605,1979,POINT (-122.202 47.6529),0.023493569078555248,Clyde Hill Police Department,0.03197555839556133,UW Eastide Speciality,0.006876770422303952,Emerson K-12,0.023344964104874258,Kirkland Wednesday Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9788,9788,4/11/2015,4,1.0,1340,8400,1.0,1340,0.0,1966,0.0,98023,47.3313,-122.343,1120,8400,POINT (-122.343 47.3313),0.031893715196873056,Federal Way Police Department,0.02055163792482758,Kaiser Permanente - Federal Way,0.007291356566177331,Lake Grove Elementary School,0.036139981067014784,Federal Way Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17830,17830,1/21/2015,4,3.5,3130,4500,2.0,2060,1070.0,2014,0.0,98103,47.677,-122.33,1500,4500,POINT (-122.33 47.677),0.026373690379736584,Seattle Police North Precinct,0.013138094942131508,Swedish Clinic Green Lake,0.0012676341112710932,Green Lake Elementary School,0.013200723754179172,Wallingford Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19675,19675,1/9/2015,4,2.5,2020,5100,2.0,2020,0.0,2010,0.0,98023,47.2822,-122.357,2300,5685,POINT (-122.357 47.2822),0.03741967386263447,Federal Way Police Department,0.03148848604851958,St Francis Hospital,0.012138250577865807,Sherwood Forest Elementary School-Federal Way,0.060145624793427374,Federal Way Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12134,12134,8/20/2014,3,1.0,1300,9600,1.0,1300,0.0,1975,0.0,98092,47.3037,-122.107,1150,10222,POINT (-122.107 47.3037),0.0517316432962586,Muckleshoot Tribe Police Department,0.05560045298553253,Valley Medical Covington,0.019981308432758003,Lake View Elementary School,0.10433270721044344,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15431,15431,9/18/2014,4,1.5,1580,10230,1.0,790,790.0,1945,2008.0,98178,47.5002,-122.246,1130,6955,POINT (-122.246 47.5002),0.011907997534144295,West Hill Storefront,0.03625241882974,HealthPoint Renton,0.006051601943236869,Lakeridge Elementary School-Renton,0.04317764874375829,Renton Farmers Market,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13577,13577,5/13/2014,3,1.75,1650,8254,1.0,1060,590.0,1951,0.0,98155,47.7596,-122.304,2280,9450,POINT (-122.304 47.7596),0.02703592647228413,Lake Forest Park Police Department,0.0425737445195765,UW Clinic Shoreline,0.009937038977650036,St. Mark Parish School,0.025883116288948013,Lake Forest Park Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12243,12243,3/6/2015,4,2.75,1670,6000,1.0,840,830.0,1917,0.0,98136,47.5496,-122.385,1100,6000,POINT (-122.385 47.5496),0.02685591897079768,Seattle Police Southwest Precinct,0.023403116269251824,Swedish West Seattle Primary Care,0.005655318914678625,Fairmount Park Elementary School,0.011884987657439323,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13917,13917,5/21/2014,3,1.5,1780,23819,1.0,1780,0.0,1953,0.0,98168,47.4912,-122.312,1130,14450,POINT (-122.312 47.4912),0.005747455084411121,Burien City Hall North Storefront,0.016461563387793362,Highline Medical Center Speciality Campus,0.010933965973080422,Hilltop Elementary School,0.03339644302836603,Tukwila Village Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11172,11172,8/27/2014,3,2.0,1320,5665,1.0,1320,0.0,1986,0.0,98023,47.3096,-122.357,1336,7080,POINT (-122.357 47.3096),0.030953385755879567,Federal Way Police Department,0.0257533855528374,Kaiser Permanente - Federal Way,0.004816872539164225,Silver Lake Elementary School,0.048696449914761804,Federal Way Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19527,19527,1/5/2015,2,1.5,1370,159865,1.0,1370,0.0,1960,0.0,98072,47.7592,-122.092,1370,16217,POINT (-122.092 47.7592),0.07051345065464873,Woodinville Police Department,0.0608144196229688,UW Clinic Woodinville,0.01167470129409387,Bear Creek Elementary School,0.06504553863284966,Woodinville Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18729,18729,11/25/2014,4,1.75,2700,6000,1.0,1450,1250.0,1953,0.0,98199,47.6539,-122.395,2080,6000,POINT (-122.395 47.6539),0.057944434383570935,Seattle Police Harbor Patrol Office,0.014348630461258156,Swedish Clinic Magnolia,0.005484872416660188,Lawton Elementary School,0.015150508464692526,Magnolia Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14794,14794,2/20/2015,4,3.0,3080,10757,2.0,3080,0.0,1961,0.0,98006,47.5671,-122.159,2810,10757,POINT (-122.159 47.5671),0.01528013124502981,Factoria Police Substation,0.01203458526533466,Kaiser Permanente - Factoria,0.006477962300049029,Tyee Middle School,0.06021191497188711,Crossroads Farmers Market,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5487,5487,4/23/2015,4,2.75,2210,13235,2.0,1730,480.0,1988,0.0,98003,47.3541,-122.303,1750,7542,POINT (-122.303 47.3541),0.03698778880955489,Lake Dolloff Storefront,0.011495002188229993,HealthPoint Midway,0.004736330846751225,Mark Twain Elementary School-Federal Way,0.03598936160127614,Federal Way Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1835,1835,6/1/2014,3,1.75,1790,12000,1.0,1040,750.0,1960,0.0,98198,47.3945,-122.313,1840,12000,POINT (-122.313 47.3945),0.012652685606414412,Des Moines Police Department,0.01665112019705711,UW Clinic Kent,0.0068756134153088394,Mount Rainier High School,0.014387174552550104,Des Moines Waterfront Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6477,6477,7/9/2014,4,1.75,1710,10440,1.0,1710,0.0,1955,0.0,98006,47.5756,-122.158,1480,10440,POINT (-122.158 47.5756),0.014587295592893278,Factoria Police Substation,0.004388372279291924,Kaiser Permanente - Factoria,0.0020833610245229407,Tyee Middle School,0.05234417413668495,Crossroads Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9142,9142,2/24/2015,3,1.75,1610,38707,1.0,1610,0.0,1990,0.0,98010,47.3778,-122.001,1930,45151,POINT (-122.001 47.3778),0.04647717237011452,KC Precinct 3 Headquarters,0.05812634568016872,Valley Medical Lake Sawyer Primary Care,0.0050408052906513005,Summit Trail Middle School,0.029233886476551875,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13972,13972,7/9/2014,3,2.5,1530,2913,2.0,1530,0.0,1986,0.0,98033,47.6939,-122.184,1370,3783,POINT (-122.184 47.6939),0.012851761319263041,Kirkland Police Department,0.02218052982338698,Pacific Medical Totem Lake,0.010918715625670513,Alexander Graham Bell Elementary School,0.028426643588076124,Kirkland Wednesday Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12049,12049,6/12/2014,3,2.5,2120,9736,2.0,2120,0.0,1988,0.0,98011,47.7374,-122.219,2490,8763,POINT (-122.219 47.7374),0.027708488162463168,Bothell Police Department,0.023124972581510417,Fairfax Hospital,0.004985876829763419,Inglemoor High School,0.03305623215311384,Juanita Friday Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16333,16333,5/7/2014,3,1.75,1500,6180,1.0,1060,440.0,1947,0.0,98118,47.5689,-122.284,1740,6180,POINT (-122.284 47.5689),0.03173684962339589,Seattle Police South Precinct,0.015301106242843926,Kaiser Permanente - Rainier,0.0030565911806660693,Hawthorne Elementary School,0.009975488058541688,Columbia City Farmers Market,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12902,12902,4/3/2015,3,2.25,2010,4400,1.5,2010,0.0,1986,0.0,98055,47.4735,-122.189,1720,4187,POINT (-122.189 47.4735),0.01591870250058328,Renton Police Department,0.013621637455535893,Kaiser Permanente - Renton,0.013342957459029027,Tiffany Park Elementary School,0.01998562108977216,Renton Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17910,17910,10/27/2014,4,1.0,1510,1501,1.5,1510,0.0,1906,0.0,98103,47.6526,-122.342,1560,1602,POINT (-122.342 47.6526),0.008169353708937673,Seattle Police Harbor Patrol Office,0.020631004538474263,Swedish Clinic Queen Anne,0.006275720259307426,Alexander Hamilton International Middle School,0.016412784247032106,Wallingford Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5295,5295,10/2/2014,2,1.0,1670,14695,1.5,1670,0.0,1930,0.0,98033,47.7001,-122.2,1800,11355,POINT (-122.2 47.7001),0.016233421268071948,Kirkland Police Department,0.01985138021864639,Fairfax Hospital,0.0081661214696985,Alexander Graham Bell Elementary School,0.016265538975654848,Juanita Friday Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12607,12607,6/19/2014,3,2.0,1430,6000,1.0,1430,0.0,1945,0.0,98155,47.7564,-122.316,1630,6315,POINT (-122.316 47.7564),0.02846676523304552,Shoreline Police Department,0.034030276725861154,UW Clinic Shoreline,0.0049832514341409005,St. Mark Parish School,0.035966491094417866,Shoreline Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12472,12472,8/29/2014,1,1.0,530,6350,1.0,530,0.0,1941,0.0,98103,47.6946,-122.357,1200,6350,POINT (-122.357 47.6946),0.023731440158640944,Seattle Police North Precinct,0.017981208728563444,Blood Bank-Northend,0.0079267975343522,Greenwood Elementary School,0.016820526998131486,Phinney Farmers Market,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7858,7858,8/14/2014,3,1.0,1400,7800,1.0,1400,0.0,1962,0.0,98059,47.4789,-122.159,1400,7800,POINT (-122.159 47.4789),0.03517718989813084,Fairwood Storefront,0.010956515987976615,Valley Medical Highlands Primary Care,0.012404886278017205,Maplewood Heights Elementary School,0.04900670005932,Renton Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18942,18942,4/13/2015,4,2.5,2330,30122,1.0,1490,840.0,1951,0.0,98115,47.6843,-122.267,2430,6726,POINT (-122.267 47.6843),0.05888214254093435,UW Police Department,0.02626243258285652,Seattlle Childrens Hospital,0.004056949410500593,Waldorf High School Campus,0.04697788279131083,Lake City Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11222,11222,2/2/2015,3,2.25,1830,8831,1.0,1460,370.0,1979,0.0,98034,47.7286,-122.215,2330,8064,POINT (-122.215 47.7286),0.034301324701549764,Bothell Police Department,0.013988570518621006,Fairfax Hospital,0.011953380306716764,Juanita Elementary School,0.024095501988592363,Juanita Friday Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10272,10272,10/7/2014,5,3.5,5050,16500,2.0,5050,0.0,2001,0.0,98075,47.5863,-121.967,4570,16500,POINT (-121.967 47.5863),0.0714023202513421,Sammamish Police Department,0.06972768945819058,Swedish Pine Lake Primary Care,0.00788796919365456,Cascade Ridge Elementary School,0.08179442694281477,Carnation Farmers Market,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1033,1033,8/20/2014,3,2.5,3220,54160,2.0,2690,530.0,1981,0.0,98006,47.5468,-122.109,3460,44374,POINT (-122.109 47.5468),0.04559336900667515,WSP District 2 Headquarters and Communications,0.055250762554121036,UW Clinic Issaquah,0.005328987359087292,Open Window School,0.05953219830006508,Issaquah Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13706,13706,7/24/2014,4,2.75,2020,15810,1.0,1620,400.0,1967,0.0,98005,47.5921,-122.155,2210,10160,POINT (-122.155 47.5921),0.021955632062162944,WSP District 2 Headquarters and Communications,0.014310993023818488,Kaiser Permanente - Factoria,0.008140882494308218,Jubilee REACH,0.03723071457417091,Crossroads Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21027,21027,7/17/2014,1,1.0,720,3166,1.0,720,0.0,1920,0.0,98116,47.5811,-122.389,1140,6250,POINT (-122.389 47.5811),0.05269855490145372,Seattle Police Southwest Precinct,0.008536808768190322,Swedish West Seattle Primary Care,0.002330874008843577,Lafayette Elementary School,0.0200249592933667,West Seattle Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9906,9906,3/9/2015,2,1.0,1280,4840,1.0,1200,80.0,1908,0.0,98115,47.6762,-122.299,1860,5500,POINT (-122.299 47.6762),0.029564339723796206,UW Police Department,0.015829259214663702,Polyclinic-Sand Point,0.006182483364230547,Northwest Montessori - Wedgwood,0.01812068141823763,University District Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14282,14282,5/4/2014,3,2.5,2850,7130,2.0,1990,860.0,1980,0.0,98122,47.603,-122.289,2280,6459,POINT (-122.289 47.603),0.030687256683384293,Seattle Police East Precinct,0.015742461466801975,Carolyn Downs Family Medical Center,0.0029525032226757125,Leschi Elementary School,0.01147837113691185,Madrona Farmers Market,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15674,15674,4/14/2015,4,3.5,4070,10976,2.0,4070,0.0,2004,0.0,98075,47.5805,-121.97,4080,10106,POINT (-121.97 47.5805),0.06997413924864516,Sammamish Police Department,0.06671659687349119,Swedish Pine Lake Primary Care,0.011177538961260973,Cascade Ridge Elementary School,0.08514629611442537,Issaquah Farmers Market,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11602,11602,1/28/2015,4,2.5,1975,8734,2.0,1975,0.0,1996,0.0,98038,47.363,-122.034,1975,8538,POINT (-122.034 47.363),0.031909073590016754,Maple Valley Police Department,0.02215259881764084,Valley Medical Lake Sawyer Primary Care,0.007426716933242759,Tahoma High School,0.011798902007790248,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8814,8814,9/26/2014,2,2.0,1280,4095,2.0,1280,0.0,1918,0.0,98136,47.5501,-122.393,1470,5500,POINT (-122.393 47.5501),0.03418779094599868,Seattle Police Southwest Precinct,0.023785006682801816,Swedish West Seattle Primary Care,0.010828281687906088,Gatewood Elementary School,0.012082846006036423,West Seattle Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11401,11401,11/5/2014,3,2.75,3340,12690,1.0,2550,790.0,1956,1988.0,98105,47.6665,-122.27,3340,9480,POINT (-122.27 47.6665),0.048562303275600016,UW Police Department,0.012194070111200146,Seattlle Childrens Hospital,0.004430160086590412,Villa Academy School,0.04304121058576126,University District Farmers Market,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13785,13785,5/19/2014,2,1.75,2430,23400,1.0,2430,0.0,1951,0.0,98177,47.7616,-122.372,3150,23600,POINT (-122.372 47.7616),0.02849636456716112,Shoreline Police Department,0.033591516305550774,UW Clinic Shoreline,0.010231716715566877,Syre Elementary School,0.0297801610506785,Shoreline Farmers Market,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12819,12819,6/24/2014,3,2.5,2970,23100,1.0,1510,1460.0,1967,0.0,98072,47.7735,-122.133,2390,20300,POINT (-122.133 47.7735),0.03575792421871163,Woodinville Police Department,0.026733305023333816,UW Clinic Woodinville,0.014005485841805844,Wellington Elementary School,0.030394900433434225,Woodinville Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2228,2228,4/13/2015,2,2.5,1550,2657,2.0,1550,0.0,1987,0.0,98033,47.7034,-122.188,1570,2442,POINT (-122.188 47.7034),0.0043473806210981465,Kirkland Police Department,0.013190472254836737,Pacific Medical Totem Lake,0.004417557275429345,Alexander Graham Bell Elementary School,0.02767774045403795,Juanita Friday Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14226,14226,8/20/2014,3,2.5,1850,17808,1.0,1210,640.0,1982,0.0,98032,47.3631,-122.271,2260,16754,POINT (-122.271 47.3631),0.0279310009045406,Lake Dolloff Storefront,0.03530138510174048,HealthPoint Midway,0.010831938650710908,Totem MIddle School,0.0407517231902293,Kent Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2768,2768,2/18/2015,3,1.0,1440,13824,1.0,1440,0.0,1957,0.0,98040,47.5872,-122.241,2540,12092,POINT (-122.241 47.5872),0.02822271645627005,Medina Police Department,0.05080560090708627,Kaiser Permanente - Rainier,0.018444394696449345,West Mercer Elementary School,0.00877822514131983,Mercer Island Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11051,11051,10/30/2014,4,3.0,2390,4000,1.5,1460,930.0,1931,0.0,98103,47.6857,-122.331,1670,4000,POINT (-122.331 47.6857),0.017646548175755134,Seattle Police North Precinct,0.014227141627986134,Swedish Clinic Green Lake,0.006008542556983748,Bishop Blanchet High School,0.021923457901935776,Wallingford Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18107,18107,6/18/2014,4,2.5,2920,7700,2.0,2920,0.0,2003,0.0,98019,47.7351,-121.975,2920,8943,POINT (-121.975 47.7351),0.012637893775508393,Duvall Police Department,0.15849614422060793,HealthPoint Redmond,0.014037198876953778,Cherry Valley Elementary School,0.014971943679304578,Duvall Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4509,4509,6/3/2014,3,2.25,1840,3500,1.5,1540,300.0,1910,0.0,98122,47.6063,-122.292,1800,3300,POINT (-122.292 47.6063),0.02670695658043114,Seattle Police East Precinct,0.013594858321093884,Carolyn Downs Family Medical Center,0.004202209695354203,Leschi Elementary School,0.007043142724641362,Madrona Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3320,3320,5/2/2014,3,2.5,2430,88426,1.0,1570,860.0,1985,0.0,98045,47.4828,-121.718,1560,56827,POINT (-121.718 47.4828),0.16380251833005913,Snoqualmie Police Department,0.16995487114101007,Snoqualmie Valley Hospital,0.009733313280186541,Twin Falls Middle School,0.06639917177442854,North Bend Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13100,13100,5/4/2015,5,3.5,2950,2932,3.0,2950,0.0,2004,0.0,98144,47.5923,-122.298,1580,2047,POINT (-122.298 47.5923),0.02495135567599904,Metro Transit Police Unit,0.008355444638779042,Center Park Council,0.002281490782387368,Thurgood Marshall Elementary School,0.019899686217529675,Madrona Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3069,3069,4/23/2015,4,2.5,2030,10722,1.0,1100,930.0,1967,0.0,98115,47.6955,-122.301,1610,9134,POINT (-122.301 47.6955),0.034589966614215324,Seattle Police North Precinct,0.02190202413155141,Swedish Clinic Green Lake,0.00629271353447225,Wedgewood Elementary School,0.024287108028851537,Lake City Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7172,7172,2/6/2015,4,1.75,1650,7276,1.0,1010,640.0,1977,0.0,98011,47.7721,-122.206,1840,8550,POINT (-122.206 47.7721),0.010600246859271429,Bothell Police Department,0.012402419120640192,HealthPoint Bothell,0.003246727974302055,Saint Brendan Catholic School,0.017263882949084833,Bothell Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16422,16422,8/19/2014,3,1.75,1510,6597,1.0,950,560.0,1939,0.0,98144,47.5938,-122.315,1460,5320,POINT (-122.315 47.5938),0.008873159624032288,Metro Transit Police Unit,0.0014042827474176616,Pacific Medical Center-Central,0.007369672634140472,Bailey Gatzert Elementary School,0.0180302292234076,Pike Place Market Express @ Seattle City Hall,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4415,4415,3/5/2015,2,1.0,1270,6000,1.0,1270,0.0,1939,0.0,98199,47.6482,-122.393,1770,6000,POINT (-122.393 47.6482),0.055416871573884086,Seattle Police Harbor Patrol Office,0.010216689913734723,Swedish Clinic Magnolia,0.006135536106107521,Our Lady of Fatima Parish School,0.011090580582152391,Magnolia Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2400,2400,10/27/2014,4,2.5,1940,7107,2.0,1940,0.0,2000,0.0,98038,47.3843,-122.032,1850,5705,POINT (-122.032 47.3843),0.016243935205366603,KC Precinct 3 Headquarters,0.03565408603257278,Valley Medical Lake Sawyer Primary Care,0.0150513312730959,Lake Wilderness Elementary School,0.01039472475223916,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12569,12569,10/30/2014,2,1.0,820,6000,1.0,820,0.0,1939,0.0,98199,47.6494,-122.395,1630,6000,POINT (-122.395 47.6494),0.057479826496348925,Seattle Police Harbor Patrol Office,0.010161465463160388,Swedish Clinic Magnolia,0.004295562706497785,Our Lady of Fatima Parish School,0.011003527886945592,Magnolia Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
