,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
16029,4/13/2015,4,2.5,2480,4602,2.0,,NONE,Average,9 Better,2480,0.0,2000,0.0,98052,47.6835,-122.161,3480,5739
21530,7/7/2014,3,2.5,3030,9053,2.0,NO,NONE,Average,8 Good,3030,0.0,2009,0.0,98059,47.4945,-122.149,3010,6026
10775,5/15/2014,7,3.5,2870,29699,1.0,NO,NONE,Average,7 Average,1520,1350.0,1961,,98125,47.7153,-122.327,1380,7555
11005,6/3/2014,3,2.0,2140,4923,1.0,NO,NONE,Good,8 Good,1070,1070.0,1928,,98103,47.6902,-122.339,1470,4923
3959,5/4/2015,4,1.75,1920,3844,1.0,NO,NONE,Average,7 Average,1170,750.0,1967,0.0,98133,47.7041,-122.353,1480,3844
6643,2/6/2015,4,2.5,2540,6491,2.0,,NONE,Average,8 Good,2540,0.0,1997,0.0,98008,47.6363,-122.117,1990,8447
16100,8/27/2014,3,2.0,1720,128066,1.0,NO,NONE,Average,7 Average,1720,0.0,1994,0.0,98027,47.4487,-121.981,2360,111078
16087,2/23/2015,4,2.5,2120,15000,2.0,NO,NONE,Good,8 Good,2120,0.0,1983,0.0,98052,47.7159,-122.1,2170,15000
3586,9/30/2014,4,2.5,2540,11100,1.0,NO,NONE,Very Good,7 Average,2540,0.0,1957,0.0,98008,47.6317,-122.124,1560,11100
19452,8/7/2014,4,2.25,2020,5800,1.0,NO,GOOD,Good,9 Better,1760,260.0,1941,,98199,47.6471,-122.412,3100,5800
2563,2/11/2015,4,3.0,3900,9750,1.0,,EXCELLENT,Very Good,10 Very Good,2520,1380.0,1972,0.0,98006,47.5605,-122.158,3410,9450
10822,5/9/2015,4,2.0,2380,6122,1.0,NO,AVERAGE,Good,8 Good,1310,1070.0,1949,0.0,98199,47.6506,-122.405,1810,5202
19268,4/3/2015,2,1.0,750,2786,1.0,NO,NONE,Very Good,7 Average,750,0.0,1947,0.0,98117,47.6892,-122.393,1700,4653
5036,1/16/2015,3,2.5,1040,1032,3.0,NO,NONE,Average,7 Average,1040,0.0,2007,0.0,98107,47.6673,-122.377,1290,1275
1080,8/27/2014,2,1.0,1150,12775,1.0,YES,EXCELLENT,Good,6 Low Average,1150,0.0,1908,0.0,98178,47.502,-122.222,2440,11852
5891,3/23/2015,3,1.75,1900,11407,1.0,NO,NONE,Average,8 Good,1900,0.0,1963,0.0,98155,47.7455,-122.294,1710,11407
14537,6/21/2014,4,1.75,1780,2788,1.0,NO,NONE,Good,6 Low Average,890,890.0,1943,,98199,47.6511,-122.4,1760,5664
2023,11/18/2014,3,2.25,2190,2416,3.0,NO,NONE,Average,8 Good,2190,0.0,2014,,98117,47.6758,-122.38,1510,3615
13109,9/16/2014,3,2.5,1980,9907,2.0,NO,NONE,Average,8 Good,1980,0.0,1991,0.0,98022,47.1903,-122.013,2050,9907
20508,3/18/2015,3,2.25,1410,905,3.0,NO,NONE,Average,9 Better,1410,0.0,2014,0.0,98116,47.5818,-122.402,1510,1352
7909,12/2/2014,3,2.25,1460,968,2.0,NO,NONE,Average,7 Average,1140,320.0,2003,0.0,98199,47.6601,-122.4,1460,1531
20231,3/23/2015,4,4.25,4700,10800,2.0,NO,FAIR,Average,11 Excellent,3910,790.0,2002,0.0,98033,47.6882,-122.214,2370,7680
16610,9/15/2014,5,3.5,2950,7980,2.0,NO,GOOD,Average,9 Better,2350,600.0,2005,0.0,98065,47.5339,-121.858,2950,7980
1013,9/9/2014,2,1.0,1080,3600,1.0,NO,NONE,Average,7 Average,1080,0.0,1922,0.0,98122,47.6078,-122.291,2230,4500
14871,4/2/2015,3,3.0,1730,1074,3.5,NO,NONE,Average,8 Good,1730,0.0,2006,0.0,98107,47.6692,-122.392,1370,1185
18313,2/23/2015,3,1.75,2240,5657,1.5,NO,AVERAGE,Good,8 Good,1910,330.0,1941,0.0,98105,47.6621,-122.27,2970,5657
9235,5/5/2015,4,2.5,3510,17400,1.0,NO,NONE,Good,9 Better,1930,1580.0,1957,0.0,98005,47.5963,-122.171,2730,12120
5251,10/29/2014,5,2.75,1790,5000,1.5,NO,NONE,Good,7 Average,1060,730.0,1915,0.0,98106,47.5655,-122.363,1400,5000
9596,9/10/2014,3,1.0,1420,7420,1.5,NO,NONE,Average,6 Low Average,1420,0.0,1944,0.0,98178,47.4949,-122.239,1290,6600
2179,2/26/2015,5,2.5,2450,20805,2.0,NO,NONE,Good,9 Better,2450,0.0,1963,0.0,98004,47.6275,-122.227,3020,20324
17081,12/10/2014,5,3.25,3680,10300,1.5,NO,NONE,Good,10 Very Good,3680,0.0,1927,0.0,98105,47.6548,-122.28,2690,7200
17508,10/27/2014,2,1.0,1550,3200,1.5,NO,NONE,Average,8 Good,1550,0.0,1927,0.0,98112,47.6368,-122.306,1800,3937
12087,3/3/2015,4,2.75,2400,104108,2.0,NO,NONE,Average,8 Good,2400,0.0,1988,0.0,98027,47.4686,-121.989,2270,54450
5110,3/18/2015,4,2.75,2310,7350,1.0,NO,NONE,Average,8 Good,1670,640.0,1989,0.0,98011,47.7505,-122.182,2600,6077
1778,5/8/2014,3,1.0,1250,4620,1.5,NO,NONE,Good,7 Average,1150,100.0,1900,0.0,98103,47.651,-122.341,1900,4400
19349,9/16/2014,3,1.75,1610,14182,1.0,,NONE,Good,7 Average,1100,510.0,1978,0.0,98092,47.3174,-122.18,1510,8400
19018,7/8/2014,4,2.25,2410,8400,2.0,NO,NONE,Very Good,8 Good,2410,0.0,1965,0.0,98008,47.62600000000001,-122.119,1910,8056
15379,11/7/2014,3,2.0,1420,12655,1.0,NO,NONE,Very Good,7 Average,1420,0.0,1968,0.0,98056,47.5309,-122.186,2020,9655
7604,10/8/2014,4,2.5,2910,9000,2.0,NO,NONE,Average,9 Better,2910,0.0,1989,0.0,98006,47.5451,-122.142,2530,9000
13944,10/8/2014,3,2.5,1770,3993,2.0,NO,NONE,Average,8 Good,1770,0.0,1999,0.0,98074,47.6027,-122.02,1820,4046
17421,12/26/2014,3,2.5,1260,972,2.0,NO,NONE,Average,8 Good,840,420.0,2008,0.0,98144,47.5872,-122.316,1270,925
19564,5/7/2014,4,2.0,2210,8556,1.0,NO,FAIR,Good,8 Good,1210,1000.0,1954,,98199,47.6498,-122.396,2190,7975
21538,8/8/2014,3,2.5,2198,6222,2.0,NO,AVERAGE,Average,8 Good,2198,0.0,2010,0.0,98198,47.3906,-122.304,2198,7621
19033,11/21/2014,2,1.0,920,6600,1.0,NO,NONE,Good,6 Low Average,920,0.0,1910,0.0,98118,47.5572,-122.282,1370,5500
10473,3/31/2015,2,1.0,1070,8750,1.0,,NONE,Average,7 Average,1070,0.0,1951,0.0,98055,47.4734,-122.198,1300,9670
14933,5/7/2015,3,2.25,2860,8458,2.0,NO,NONE,Average,7 Average,2860,0.0,1983,0.0,98058,47.4269,-122.148,1760,8458
18931,8/15/2014,3,1.0,1010,3060,1.5,NO,NONE,Average,6 Low Average,1010,0.0,1904,,98118,47.5657,-122.285,1330,4590
5132,6/27/2014,2,1.0,1320,8380,1.0,NO,NONE,Average,7 Average,1320,0.0,1953,0.0,98177,47.705,-122.367,1290,8025
2159,7/8/2014,3,2.25,2120,14915,1.0,NO,NONE,Average,9 Better,1720,400.0,1979,0.0,98001,47.3524,-122.285,2320,13100
11329,8/25/2014,4,2.5,2690,46609,2.0,,NONE,Average,8 Good,2690,0.0,1980,,98038,47.3843,-122.006,1500,34800
14042,4/22/2015,1,1.0,680,6600,1.0,NO,NONE,Average,5 Fair,480,200.0,1916,0.0,98199,47.6567,-122.392,1170,5500
14566,9/9/2014,4,3.25,2110,3000,2.0,NO,NONE,Average,8 Good,2110,0.0,2001,0.0,98115,47.6769,-122.328,1780,4000
6445,6/12/2014,4,1.5,1490,7560,2.0,NO,NONE,Average,7 Average,1490,0.0,1966,0.0,98198,47.3684,-122.318,1490,7689
3967,6/6/2014,3,1.75,1470,6250,1.0,NO,GOOD,Good,7 Average,1070,400.0,1939,0.0,98155,47.7394,-122.288,2630,7050
1428,2/26/2015,5,2.0,1900,6000,1.5,NO,NONE,Good,6 Low Average,1900,0.0,1920,0.0,98033,47.6831,-122.186,2110,8400
3081,7/10/2014,4,2.0,2090,6630,1.0,NO,NONE,Average,7 Average,1070,1020.0,1974,,98178,47.5077,-122.268,1550,7980
2520,12/12/2014,4,2.5,2570,11473,2.0,NO,NONE,Average,8 Good,2570,0.0,2008,0.0,98003,47.2809,-122.296,2430,5997
11754,7/8/2014,2,2.0,1570,4665,1.0,NO,NONE,Average,8 Good,1570,0.0,2006,0.0,98053,47.709,-122.017,2165,6262
10047,9/19/2014,2,1.75,1680,8187,1.0,,NONE,Good,8 Good,1680,0.0,1983,0.0,98027,47.5603,-122.081,2390,7801
21280,2/27/2015,3,2.5,2380,5269,2.0,NO,NONE,Average,8 Good,2380,0.0,2008,0.0,98056,47.5066,-122.192,2150,7600
6019,4/16/2015,4,1.5,1850,3600,2.0,NO,NONE,Average,8 Good,1660,190.0,1929,0.0,98112,47.6376,-122.307,1970,3600
16832,3/16/2015,3,1.0,1300,10139,1.0,NO,NONE,Average,7 Average,1300,0.0,1962,2007.0,98042,47.3427,-122.087,1260,10139
16898,10/21/2014,3,3.25,1570,2048,2.0,NO,NONE,Average,8 Good,1290,280.0,2006,,98126,47.548,-122.375,1570,2006
3727,10/29/2014,4,2.5,2520,9684,2.0,NO,NONE,Average,8 Good,2520,0.0,1994,0.0,98045,47.4848,-121.801,2090,10133
8553,5/29/2014,3,2.0,1480,5000,1.0,NO,NONE,Good,7 Average,750,730.0,1928,0.0,98117,47.6859,-122.37,1250,4000
20459,5/5/2014,3,2.25,1620,998,2.5,NO,NONE,Average,8 Good,1540,80.0,2010,,98027,47.5401,-122.027,1620,1299
9496,3/18/2015,4,1.75,1570,16697,1.0,NO,AVERAGE,Average,7 Average,1030,540.0,1981,0.0,98052,47.67100000000001,-122.135,1560,9698
6251,12/24/2014,2,1.75,1960,30144,1.0,NO,NONE,Average,7 Average,980,980.0,1957,0.0,98031,47.4234,-122.212,1960,10140
5926,5/3/2015,2,1.0,840,4500,1.0,NO,NONE,Average,6 Low Average,840,0.0,1939,0.0,98136,47.5441,-122.39,1300,5000
18844,10/9/2014,4,1.75,2000,10890,1.0,NO,NONE,Good,7 Average,1390,610.0,1961,0.0,98003,47.3203,-122.321,1520,9250
16406,6/9/2014,2,1.75,1060,1241,2.0,NO,NONE,Average,7 Average,960,100.0,2008,0.0,98144,47.5999,-122.3,1170,1400
18450,11/13/2014,3,1.0,1510,4178,2.0,NO,NONE,Average,8 Good,1510,0.0,1902,,98103,47.6849,-122.335,2140,4916
18037,7/15/2014,5,1.75,2300,6720,2.0,NO,NONE,Average,7 Average,2300,0.0,1905,0.0,98108,47.528,-122.32,1200,6000
8894,7/31/2014,4,2.5,2860,5576,2.0,NO,NONE,Average,8 Good,2860,0.0,2004,0.0,98028,47.745,-122.224,2290,10667
8706,8/21/2014,2,2.5,1830,8107,1.0,NO,NONE,Very Good,7 Average,930,900.0,1946,0.0,98125,47.701,-122.305,1260,6960
1376,9/17/2014,1,1.0,640,6350,1.0,NO,NONE,Average,5 Fair,640,0.0,1939,0.0,98117,47.6976,-122.359,1270,6350
1724,6/23/2014,3,1.75,1760,7482,1.0,NO,NONE,Good,8 Good,1760,0.0,1966,0.0,98023,47.3129,-122.369,2000,7500
3754,11/13/2014,3,1.0,1130,7014,1.0,NO,NONE,Average,7 Average,1130,0.0,1954,,98168,47.4743,-122.274,1440,9350
10517,11/18/2014,3,2.25,1870,1900,3.0,,NONE,Average,8 Good,1870,0.0,2008,0.0,98103,47.6537,-122.34,1690,1694
20556,2/4/2015,4,2.75,2170,5024,2.0,NO,NONE,Average,8 Good,2170,0.0,2012,0.0,98059,47.495,-122.145,2460,5024
4082,6/11/2014,3,1.5,1160,8906,1.0,NO,NONE,Average,7 Average,1160,0.0,1962,0.0,98118,47.5362,-122.29,1160,8906
11870,6/25/2014,3,1.75,2030,17100,1.0,NO,NONE,Good,7 Average,2030,0.0,1953,0.0,98166,47.451,-122.365,1950,14400
19903,6/9/2014,3,2.5,1720,1715,2.0,NO,NONE,Average,7 Average,1240,480.0,2004,,98136,47.5481,-122.384,1610,1626
12500,3/19/2015,3,1.0,1200,7220,1.0,NO,NONE,Average,6 Low Average,1200,0.0,1977,,98030,47.3746,-122.183,1200,7200
13057,7/9/2014,4,2.5,1660,8063,1.0,NO,NONE,Good,7 Average,1660,0.0,1978,0.0,98198,47.3761,-122.32,1060,8437
16140,6/5/2014,4,1.75,1670,9886,1.0,,NONE,Very Good,7 Average,1670,0.0,1947,0.0,98125,47.7249,-122.287,2590,9997
10773,12/4/2014,3,2.0,1660,13085,1.0,NO,NONE,Average,7 Average,1010,650.0,1985,0.0,98001,47.3298,-122.277,1660,7778
9951,11/17/2014,3,1.0,2000,22500,1.0,NO,NONE,Average,7 Average,1680,320.0,1939,0.0,98125,47.71100000000001,-122.308,2000,10000
14571,1/12/2015,4,2.25,2390,12292,1.0,NO,NONE,Very Good,9 Better,2390,0.0,1962,0.0,98040,47.5528,-122.221,2870,12337
17030,8/18/2014,3,2.5,3300,11525,1.0,NO,NONE,Very Good,8 Good,1650,1650.0,1961,0.0,98198,47.4113,-122.315,1950,9680
21283,5/12/2015,3,2.25,1330,969,3.0,NO,NONE,Average,7 Average,1330,0.0,2007,,98125,47.7177,-122.292,1310,1941
14215,11/21/2014,3,1.0,1090,22080,1.0,NO,NONE,Very Good,7 Average,1090,0.0,1967,0.0,98038,47.3991,-121.964,1590,19457
15997,11/19/2014,3,1.75,1540,8925,1.0,NO,NONE,Good,7 Average,1540,0.0,1957,0.0,98133,47.7762,-122.337,1620,10397
7165,5/15/2014,4,2.5,3200,7535,2.0,NO,NONE,Average,9 Better,3200,0.0,2006,0.0,98105,47.666,-122.276,1650,6850
19356,1/8/2015,3,1.75,1760,6300,1.0,NO,NONE,Average,7 Average,1060,700.0,1963,0.0,98178,47.5003,-122.26,1340,7300
11182,7/1/2014,3,2.75,2090,9620,1.0,NO,NONE,Average,8 Good,1340,750.0,1987,0.0,98023,47.2741,-122.337,2150,9660
20990,2/27/2015,3,2.25,1445,1512,2.0,,NONE,Average,7 Average,1300,145.0,2004,0.0,98027,47.5341,-122.069,1445,1082
4875,2/24/2015,3,1.75,1680,9769,1.0,NO,NONE,Average,8 Good,1340,340.0,1989,,98058,47.4631,-122.126,1730,9686
10736,6/29/2014,3,1.0,1800,7650,1.0,NO,NONE,Very Good,7 Average,1800,0.0,1957,0.0,98056,47.4922,-122.178,1230,7650
20078,7/15/2014,4,2.5,3050,8000,2.0,NO,NONE,Average,9 Better,3050,0.0,2007,0.0,98028,47.7465,-122.231,1910,8000
15990,5/12/2014,5,1.75,3380,20021,1.0,NO,NONE,Good,8 Good,1690,1690.0,1963,0.0,98004,47.6395,-122.211,3260,19809
12258,7/31/2014,5,2.0,2270,8652,1.0,NO,NONE,Average,7 Average,1150,1120.0,1965,0.0,98052,47.6692,-122.151,1950,8050
18544,4/6/2015,2,2.0,1350,2560,1.0,NO,NONE,Good,8 Good,1350,0.0,1974,0.0,98052,47.6338,-122.106,1800,2560
685,1/5/2015,5,2.75,2990,6768,2.0,NO,NONE,Average,9 Better,2990,?,2014,0.0,98006,47.5462,-122.182,2870,6768
11435,1/2/2015,4,2.5,2990,9614,1.0,NO,AVERAGE,Good,9 Better,1740,1250.0,1976,0.0,98003,47.3424,-122.329,3370,12085
19914,9/10/2014,2,1.75,1728,95950,1.0,NO,GOOD,Average,9 Better,1728,0.0,2012,0.0,98070,47.4579,-122.443,1720,35735
14291,3/18/2015,2,2.0,1080,5000,1.0,NO,NONE,Very Good,6 Low Average,1080,0.0,1923,0.0,98117,47.6826,-122.394,1530,5000
2461,12/29/2014,3,1.75,1320,6530,1.0,NO,NONE,Good,7 Average,1320,0.0,1989,0.0,98023,47.2871,-122.354,1620,6817
12275,8/29/2014,4,2.25,2920,20400,1.0,NO,NONE,Good,11 Excellent,2920,0.0,1966,0.0,98004,47.6237,-122.228,3080,20400
11889,5/8/2014,2,1.75,1230,3600,1.5,NO,NONE,Very Good,7 Average,1230,0.0,1925,0.0,98119,47.6423,-122.361,1210,4500
7128,3/4/2015,3,2.75,2710,9204,1.5,NO,EXCELLENT,Average,9 Better,1480,1230.0,1975,0.0,98177,47.7039,-122.385,2960,10080
16377,5/7/2015,2,1.0,900,6656,1.0,NO,NONE,Average,7 Average,900,0.0,1940,0.0,98126,47.5467,-122.377,1230,6400
5946,12/29/2014,3,2.0,1540,1827,2.0,NO,NONE,Average,8 Good,1540,0.0,2005,0.0,98029,47.5479,-121.999,1560,2058
4583,8/11/2014,3,1.75,2220,216493,1.0,NO,AVERAGE,Average,8 Good,2220,0.0,1989,0.0,98014,47.6624,-121.951,2900,169884
12232,10/13/2014,4,2.5,2580,9450,1.0,NO,NONE,Good,8 Good,1660,920.0,1959,,98125,47.703,-122.28,2060,9450
13070,10/22/2014,5,1.0,2340,4730,2.0,,NONE,Average,8 Good,1810,530.0,1918,0.0,98116,47.5895,-122.385,2100,4970
16905,4/15/2015,4,3.0,4270,85643,2.0,NO,NONE,Average,11 Excellent,4270,0.0,1991,0.0,98077,47.7711,-122.048,3760,51170
20451,4/27/2015,4,3.5,2780,3100,2.0,NO,NONE,Average,8 Good,2120,660.0,2014,0.0,98117,47.6886,-122.364,1740,3600
3983,7/1/2014,1,1.0,590,833,1.0,,NONE,Good,7 Average,590,0.0,1926,,98122,47.6082,-122.299,780,1617
14686,10/17/2014,4,3.5,4320,8490,2.0,,NONE,Average,10 Very Good,3280,1040.0,2005,0.0,98029,47.5568,-122.029,4030,11008
6303,9/9/2014,4,2.5,2990,5280,2.0,NO,NONE,Average,9 Better,2210,780.0,2003,0.0,98027,47.5353,-122.066,2990,6299
9908,8/21/2014,3,3.5,1500,1471,3.0,NO,NONE,Average,7 Average,1500,0.0,1999,0.0,98177,47.7034,-122.362,1500,1445
780,2/25/2015,3,1.0,1250,23680,1.0,NO,NONE,Very Good,7 Average,1250,0.0,1967,0.0,98059,47.475,-122.11,1450,23680
17153,5/30/2014,4,2.5,2560,8780,2.0,NO,NONE,Average,9 Better,2560,0.0,1992,0.0,98029,47.5717,-121.991,2780,8357
5978,3/31/2015,3,1.0,990,7590,1.0,NO,NONE,Average,6 Low Average,990,0.0,1959,0.0,98008,47.6228,-122.121,1100,7590
2196,10/3/2014,3,2.25,1880,12473,1.0,NO,NONE,Average,8 Good,1420,460.0,1958,0.0,98028,47.7623,-122.256,2300,10469
14089,6/9/2014,4,3.25,2050,5000,2.0,NO,NONE,Good,8 Good,1370,680.0,1987,0.0,98112,47.6235,-122.298,1720,5000
21480,5/6/2014,4,2.5,3040,6425,2.0,NO,NONE,Average,8 Good,3040,0.0,2008,0.0,98052,47.6788,-122.117,3040,7800
19806,11/20/2014,3,3.25,1370,915,2.0,NO,NONE,Average,8 Good,1100,270.0,2006,0.0,98116,47.5639,-122.388,1370,1146
9832,8/13/2014,4,1.0,1150,6000,1.5,NO,NONE,Average,6 Low Average,1150,0.0,1907,0.0,98118,47.562,-122.283,840,3030
6979,12/10/2014,3,2.0,1690,6750,1.0,NO,NONE,Average,7 Average,1210,480.0,1977,,98023,47.3021,-122.375,1930,7350
18211,12/12/2014,4,1.75,1680,7800,1.0,NO,NONE,Average,7 Average,1330,350.0,1966,,98008,47.6286,-122.118,1680,7210
11824,9/10/2014,3,1.0,1180,7573,1.0,NO,NONE,Good,7 Average,1180,0.0,1977,,98155,47.7372,-122.294,1320,7573
2376,8/20/2014,4,3.0,2760,13113,1.0,NO,NONE,Good,8 Good,1760,1000.0,1974,0.0,98028,47.7669,-122.268,1900,13113
17630,2/5/2015,2,1.5,1068,1452,2.0,NO,NONE,Average,7 Average,1068,0.0,1990,0.0,98028,47.753,-122.244,1078,1357
11483,1/13/2015,2,1.5,1020,1146,3.0,NO,NONE,Average,7 Average,1020,0.0,2001,0.0,98115,47.6774,-122.325,1138,1156
6511,11/20/2014,4,2.0,2720,8819,2.0,NO,GOOD,Average,8 Good,2240,480.0,1976,0.0,98003,47.338,-122.333,2960,9672
13279,5/11/2015,3,1.75,1950,8325,1.0,NO,NONE,Good,7 Average,1950,0.0,1962,0.0,98011,47.7685,-122.2,1950,8325
20703,1/20/2015,5,3.25,2610,3642,2.0,NO,NONE,Average,8 Good,2080,530.0,2005,,98118,47.535,-122.284,1750,3118
14473,7/23/2014,3,2.5,2330,8627,1.0,NO,NONE,Good,7 Average,1480,850.0,1980,,98055,47.4543,-122.21,1940,9607
5439,5/1/2015,3,2.5,1580,4698,2.0,NO,NONE,Average,7 Average,1580,0.0,1998,0.0,98038,47.3539,-122.025,2070,4698
10759,1/26/2015,3,1.75,1310,5000,2.0,NO,NONE,Good,7 Average,1310,0.0,1901,0.0,98107,47.6722,-122.379,1270,4750
6493,12/5/2014,3,4.5,3950,6134,2.0,,GOOD,Average,11 Excellent,2880,1070.0,1998,0.0,98199,47.6413,-122.405,3050,5281
8964,6/19/2014,3,2.5,2480,6112,2.0,NO,NONE,Average,7 Average,2480,0.0,2004,0.0,98058,47.4387,-122.114,3220,6727
5510,3/11/2015,4,2.0,1870,3497,1.0,NO,NONE,Average,7 Average,1200,670.0,1954,0.0,98106,47.5309,-122.347,1270,3497
5330,4/28/2015,3,1.75,1800,9314,2.0,NO,NONE,Average,8 Good,1800,0.0,1979,0.0,98011,47.7762,-122.198,2100,9658
19516,5/29/2014,3,1.75,1590,7617,2.0,NO,NONE,Average,7 Average,1590,0.0,1986,0.0,98198,47.3819,-122.312,1490,7450
4531,4/23/2015,3,2.25,2630,9705,2.5,NO,AVERAGE,Good,8 Good,2630,0.0,1987,0.0,98052,47.6485,-122.121,2640,14284
9866,3/23/2015,3,1.75,1570,15330,1.0,NO,NONE,Average,7 Average,1080,490.0,1956,0.0,98166,47.4608,-122.34,1250,13330
15587,9/5/2014,3,2.0,1380,3500,2.0,NO,NONE,Average,7 Average,1380,0.0,1971,0.0,98118,47.5558,-122.27,1620,3900
16749,2/6/2015,3,2.75,2690,10443,1.0,NO,NONE,Average,9 Better,2690,0.0,2007,0.0,98053,47.7185,-122.024,1440,4185
10142,11/6/2014,2,2.5,2720,26761,2.0,YES,EXCELLENT,Average,7 Average,2720,0.0,1990,0.0,98166,47.4499,-122.376,1870,12396
12089,12/18/2014,2,2.25,1550,1824,2.0,,NONE,Average,8 Good,1550,0.0,2007,0.0,98106,47.5396,-122.368,1460,1826
16531,11/10/2014,3,1.75,1120,9730,1.0,NO,NONE,Average,7 Average,1120,0.0,1944,1989.0,98011,47.7372,-122.221,2530,8717
18052,6/13/2014,3,2.0,2250,8800,1.0,NO,NONE,Good,7 Average,1250,1000.0,1925,0.0,98116,47.5737,-122.409,2250,4800
11280,9/23/2014,3,2.0,2300,5000,1.0,NO,NONE,Good,8 Good,1150,1150.0,1938,0.0,98199,47.6521,-122.413,2300,5000
20365,5/5/2014,4,4.25,4420,5750,2.0,NO,NONE,Average,10 Very Good,3410,1010.0,2006,0.0,98027,47.5404,-122.073,4420,5750
7788,4/22/2015,3,1.5,1070,8886,1.0,,NONE,Good,7 Average,1070,0.0,1984,,98030,47.3516,-122.166,1730,9461
3456,12/4/2014,4,2.5,3000,10920,1.0,,NONE,Good,8 Good,1550,1450.0,1969,0.0,98040,47.5347,-122.227,2380,10920
4940,3/12/2015,4,2.25,2440,9320,1.0,NO,NONE,Good,7 Average,1880,560.0,1957,0.0,98007,47.5933,-122.135,1530,9335
9223,6/8/2014,4,2.25,2450,62290,2.0,NO,NONE,Average,8 Good,2450,0.0,1976,0.0,98077,47.7603,-122.074,2450,41181
20419,8/12/2014,5,3.5,2815,4900,2.0,NO,NONE,Average,9 Better,2815,0.0,2011,0.0,98030,47.3424,-122.179,2798,4900
14916,8/19/2014,4,2.5,2650,6240,2.0,NO,NONE,Average,8 Good,2650,0.0,2013,0.0,98053,47.6885,-122.021,2640,6524
7099,2/26/2015,3,2.5,2150,9375,1.0,NO,NONE,Average,8 Good,1550,600.0,1968,0.0,98188,47.4578,-122.274,1950,9100
8080,1/6/2015,4,1.0,1310,8640,1.0,NO,NONE,Average,6 Low Average,910,400.0,1948,0.0,98146,47.5104,-122.342,1310,8640
16462,10/17/2014,4,1.75,2380,5700,2.0,NO,FAIR,Good,7 Average,1820,560.0,1946,0.0,98105,47.6656,-122.271,2190,5700
18631,3/25/2015,3,1.0,1660,11060,1.0,NO,NONE,Good,7 Average,1110,550.0,1962,0.0,98003,47.3311,-122.326,1890,11060
21548,10/9/2014,5,2.75,3080,5752,2.0,NO,NONE,Average,9 Better,3080,0.0,2014,0.0,98059,47.4922,-122.153,3000,4650
19696,12/23/2014,3,2.5,1584,3200,2.0,,NONE,Average,7 Average,1584,0.0,2011,0.0,98002,47.3451,-122.215,1584,2800
18663,9/15/2014,4,1.0,1280,4840,1.0,NO,NONE,Average,7 Average,940,340.0,1950,,98136,47.5477,-122.395,1360,4840
9312,11/3/2014,2,1.75,1560,7575,1.0,NO,NONE,Average,8 Good,1560,0.0,2002,0.0,98030,47.3776,-122.228,2050,9000
6172,1/26/2015,4,3.5,3010,6202,2.0,NO,NONE,Average,9 Better,3010,0.0,2005,0.0,98029,47.5533,-121.993,2520,5001
3631,2/26/2015,3,2.0,1200,10212,1.5,,NONE,Very Good,6 Low Average,1200,0.0,1949,0.0,98022,47.206,-121.998,1280,10212
16955,7/29/2014,5,5.25,5090,23669,2.0,NO,NONE,Average,12 Luxury,5090,0.0,2006,0.0,98004,47.6297,-122.216,3830,22605
6272,11/4/2014,3,1.0,1150,10000,1.0,NO,NONE,Average,6 Low Average,1000,150.0,1951,0.0,98178,47.5075,-122.262,1340,10000
392,6/18/2014,3,2.5,1600,26977,2.0,NO,NONE,Average,8 Good,1600,0.0,2005,0.0,98019,47.7736,-121.901,1790,27743
3191,1/29/2015,5,2.5,3320,7266,2.0,NO,NONE,Average,9 Better,3320,0.0,2000,0.0,98075,47.5862,-122.054,3060,10269
16,7/31/2014,3,2.0,1890,14040,2.0,NO,NONE,Average,7 Average,1890,0.0,1994,0.0,98019,47.7277,-121.962,1890,14018
19056,5/23/2014,3,2.75,1800,9550,1.0,NO,NONE,Good,7 Average,1320,480.0,1966,0.0,98006,47.5679,-122.178,1890,9902
21127,8/27/2014,4,3.0,3410,6541,2.0,NO,AVERAGE,Average,9 Better,2680,730.0,2007,,98126,47.5416,-122.38,2300,6345
19984,10/24/2014,3,2.5,1260,1102,3.0,,NONE,Average,8 Good,1260,0.0,2007,0.0,98107,47.675,-122.387,1320,2500
7394,6/19/2014,3,1.75,1900,3000,1.5,NO,NONE,Very Good,7 Average,1070,830.0,1903,0.0,98118,47.5255,-122.265,1130,6000
593,9/2/2014,4,2.5,1780,3600,2.0,NO,NONE,Average,7 Average,1780,0.0,2006,0.0,98038,47.3665,-122.017,2020,3802
4719,6/23/2014,3,2.0,2950,12196,2.0,NO,NONE,Good,7 Average,2310,640.0,1918,0.0,98166,47.4702,-122.365,2320,19844
5827,8/27/2014,3,2.25,2430,8327,1.0,NO,NONE,Good,9 Better,1430,1000.0,1978,0.0,98006,47.5534,-122.16,2550,10427
10749,12/29/2014,2,1.5,1068,1158,2.0,NO,NONE,Average,7 Average,1068,0.0,1990,0.0,98028,47.753,-122.244,1078,1278
18739,6/24/2014,2,1.0,1130,2640,1.0,NO,NONE,Good,8 Good,1130,0.0,1927,0.0,98109,47.6438,-122.357,1680,3200
4798,5/23/2014,3,2.0,1370,78408,1.0,NO,NONE,Very Good,7 Average,1370,0.0,1964,0.0,98042,47.3867,-122.081,1620,9690
